loan_amount,equipment_age,down_payment_percent,ltv,borrower_income,credit_score,trade_in_present,equipment_type,borrower_state,naics_code,risk_flag_count,missing_serial_indicator,equipment_age_variance,approval,risk_score,optimal_down_payment_percent,optimal_term_months
73013.49,6.333333333333333,0.2043271123198048,0.8835550761506851,130065.93,708.501794609588,0.0,Sprayer,MO,1119,0.0,0.0,33.55555555555555,1,24.860000534360616,0.4046071112510836,58
68783.53,12.666666666666666,0.1841354543673378,0.6632769555095094,204854.58,784.2873073991374,0.0,Harvester,WI,1152,1.0,0.0,4.222222222222222,1,28.788904470639217,0.3765576454260594,65
180824.99,6.0,0.380807269394571,0.9773097105304736,190257.13,675.847516310388,1.0,Planter,OK,1113,2.0,0.0,0.0,1,44.35024612894097,0.5,80
229329.43,9.0,0.19170920679760975,0.8329724096125742,116196.68,586.2934902556091,0.0,Tractor,IA,4238,1.0,0.0,0.0,1,39.90319295701221,0.36190282088358533,59
241097.83,1.0,0.21797019611469218,0.8559096578615436,71375.11,796.6835083065196,0.0,Tillage,KS,1121,0.0,0.0,0.6666666666666666,1,35.68002095494243,0.3966101542048074,85
181117.54,6.0,0.26995217723511855,0.8822524766958755,159083.93,611.8030862024086,1.0,Loader,ND,1152,3.0,1.0,1.0,0,56.6450518409747,0.37666207355316916,85
171273.51,9.666666666666666,0.225906638509597,1.063458849755608,98078.09,584.1373005338008,0.0,Harvester,SD,1151,2.0,0.0,10.888888888888888,0,50.62497612409436,0.3746566862614083,91
340381.7,14.0,0.11368883748026769,1.0912634891342072,104402.8,662.3951977254211,0.0,Planter,MN,1112,3.0,0.0,0.0,0,65.20004818588802,0.23328874110849165,93
136060.0,6.5,0.09469531530327895,0.8143011363906321,117113.1,692.8651398179319,1.0,Harvester,MO,1112,2.0,0.0,20.25,1,38.33254698180162,0.2380302213396757,79
301145.32,7.0,0.19916385517929688,1.018998065923451,44542.67,617.6733991954236,0.0,Combine,MN,1112,3.0,0.0,50.0,0,59.187901392449675,0.33078805239439757,81
102945.43,9.0,0.23097685945749186,0.960089571258032,132604.43,692.5411801698225,0.0,Harvester,MN,3331,1.0,0.0,28.666666666666668,1,42.912758467237765,0.3951513425230163,78
197986.63,12.333333333333334,0.178092094335901,1.0948122387596646,40000.0,595.5208758417954,0.0,Harvester,OK,1112,4.0,0.0,11.555555555555555,0,77.6903599346606,0.2727113744665798,83
232665.44,11.333333333333334,0.23715558587734037,0.7178385408451765,155893.14,658.2843989271469,0.0,Planter,MN,4238,1.0,0.0,36.22222222222223,1,26.674358570828957,0.4338068687356824,52
271819.9,6.333333333333333,0.15758426219941676,1.0748942485520951,40000.0,655.7195555822923,1.0,Harvester,WI,1151,3.0,0.0,0.22222222222222224,0,70.86772135542451,0.23584881948856776,82
156318.8,13.0,0.1940509697942213,0.956231037867012,57824.88,679.798601325266,1.0,Harvester,IL,1111,4.0,0.0,10.666666666666666,0,75.96719069803208,0.2621165883981571,81
213920.29,10.0,0.25841197768382684,0.9048834577705628,129918.99,719.1535588080807,1.0,Tractor,IA,1112,3.0,1.0,24.666666666666668,0,47.13326995135306,0.38414543778112076,74
79564.39,11.333333333333334,0.17902645149997073,0.5506125707807112,107015.35,704.9765951803463,0.0,Planter,KS,4238,2.0,1.0,4.222222222222222,0,37.887552448331704,0.35325134660330737,74
99606.57,11.333333333333334,0.17745375254150217,0.510886101335823,97181.57,638.6596803096418,1.0,Tractor,OH,1119,3.0,0.0,10.888888888888888,0,44.00385595441134,0.30944604063267944,69
150781.02,1.0,0.2579179255455348,0.8005633910987772,236380.01,693.3885690404212,1.0,Planter,KS,3331,1.0,0.0,0.0,1,21.979576047994158,0.4339587734495465,82
205776.28,10.333333333333334,0.300878146293852,1.052585198081973,114684.78,678.410456150778,1.0,Sprayer,IN,1119,3.0,0.0,17.555555555555557,0,57.462754641660595,0.40595263701053086,70
56326.5,13.0,0.3718575728898249,0.823859563794028,40000.0,717.4883457362689,0.0,Loader,KS,1112,2.0,0.0,8.666666666666666,1,49.65277083630111,0.5,55
213807.28,4.333333333333333,0.25391227175888864,0.7685553476543904,70871.8,658.5088341608318,0.0,Tillage,ND,1112,0.0,0.0,10.888888888888888,1,25.68742200603679,0.45253742774681505,67
140700.57,2.0,0.14081159862744597,1.2195140485400948,40000.0,757.9386063570649,0.0,Tillage,MN,1151,3.0,0.0,0.0,0,74.41388860105069,0.24198382142534458,81
71265.45,8.666666666666666,0.3393579339782704,0.6167933965417792,134582.06,575.959350383772,0.0,Tillage,IN,1151,1.0,0.0,21.555555555555557,0,29.88163862970095,0.5,62
44804.43,2.0,0.16877535740426325,0.7450335991087869,108422.86,675.1414678864597,0.0,Loader,OK,1111,0.0,0.0,0.0,1,14.052982617566776,0.39066939216912966,69
66434.58,10.5,0.1578525329727353,1.0712162293489833,276356.93,658.9531202089323,1.0,Tractor,MN,3331,3.0,0.0,6.25,1,50.61598201122533,0.27662056895028464,63
147353.78,9.0,0.08918325232290296,0.585641116321155,136175.42,689.8207923006628,0.0,Planter,WI,1112,1.0,0.0,0.0,1,31.787737892556958,0.275607776537789,72
128260.32,11.333333333333334,0.23452238201907305,0.5616714641993705,184948.04,721.7060776906983,0.0,Loader,IN,1152,2.0,1.0,9.555555555555555,1,38.99368528415159,0.40653501145076987,78
191371.73,7.0,0.12699243733187,0.6985044004706329,99936.09,611.4151511175547,0.0,Combine,NE,1111,2.0,0.0,0.0,1,41.92216897080664,0.2931480993902567,65
61186.67,9.666666666666666,0.16002942483774188,0.6466073072587082,101783.99,796.1551993421381,0.0,Tractor,IN,1111,0.0,0.0,38.22222222222222,1,25.025538319697304,0.3599783481983473,67
155281.41,11.333333333333334,0.0406362845506236,0.8491781060633813,63117.44,736.1560745333745,1.0,Loader,OH,1113,4.0,1.0,8.222222222222221,0,65.09644365253808,0.13044339724554743,55
125633.75,7.5,0.15714816341256196,1.327016302014619,40000.0,612.1915387634872,0.0,Loader,IN,1119,3.0,0.0,0.25,0,79.76603120195843,0.24761610100864512,81
306204.64,12.0,0.16671763186823285,0.9425605468375895,119804.72,661.2104346635915,1.0,Loader,IL,3331,3.0,0.0,0.0,0,48.57538218903479,0.28956686749016325,82
101267.32,17.0,0.2794390394550652,0.8750360835514026,145616.47,696.4040311820943,0.0,Harvester,IN,3331,1.0,0.0,0.0,1,28.550869587440914,0.4723373002801834,80
187795.39,5.5,0.14098863412945795,0.8426629173945741,158755.51,709.3830658455522,1.0,Planter,IL,1119,3.0,1.0,2.25,0,43.15779564785027,0.2746730428337574,58
113467.75,14.0,0.1410110386954526,0.5010029299223828,105124.12,678.1515395582998,1.0,Sprayer,IL,1151,3.0,0.0,9.0,0,43.61315673742404,0.2737847252206045,72
126646.97,10.333333333333334,0.21583481634754625,0.9092663765647104,189887.24,707.536367207725,1.0,Combine,OK,4238,3.0,0.0,22.888888888888886,0,52.83022398120513,0.33017436838513603,75
249724.64,6.333333333333333,0.30423927862340494,0.9850024719096284,164282.31,761.4988094082664,0.0,Loader,IL,1112,1.0,0.0,28.222222222222225,1,30.850794965272257,0.4925376886928604,86
151058.68,8.0,0.1699999572611104,0.9943271704265928,41518.07,634.1431505335852,0.0,Loader,MO,4238,4.0,1.0,0.0,0,86.85228013947965,0.24629539698215108,66
226121.85,4.0,0.29703921836980585,0.7570121365257056,224615.99,628.9310785536311,1.0,Harvester,KS,1151,3.0,1.0,0.0,0,40.34843951234424,0.43634233934511735,65
219480.1,3.0,0.16352628086389923,0.9613460110108568,105390.17,783.9049107519354,0.0,Harvester,IA,1111,1.0,0.0,4.666666666666667,1,35.811734594782486,0.3419028116743343,78
238718.49,16.0,0.17425287669572398,0.9061926649604072,172373.29,642.4061442343991,1.0,Loader,MO,1152,4.0,0.0,0.0,0,62.0768084605761,0.2700992597745717,74
225318.18,10.0,0.3506651561864918,1.2487760171553917,177074.53,639.353228120498,1.0,Tillage,IA,4238,3.0,0.0,0.0,0,72.61089273499357,0.4254433707165046,86
61331.75,6.333333333333333,0.19732329495583623,0.8920175418651193,113231.85,617.448869957179,1.0,Combine,SD,4238,2.0,0.0,1.5555555555555554,0,44.80491904881029,0.3277134568582156,61
315617.04,17.0,0.17165164225274268,1.0893434345509623,222620.12,770.9008448877919,0.0,Combine,MO,1119,2.0,0.0,0.0,1,49.16453297000654,0.32332257631272965,83
131015.98,9.5,0.22462509831267108,1.1622771604714899,49173.41,605.2805093283374,0.0,Harvester,NE,1151,3.0,0.0,6.25,0,75.2312851499033,0.3241625280128645,64
49285.4,15.0,0.11787465166847601,0.5389996933749149,73579.84,698.0146785139108,1.0,Combine,KS,1112,4.0,1.0,0.0,0,56.577102465975415,0.22472044673652516,73
103850.26,12.333333333333334,0.2059279987676931,0.6205779999944766,178468.53,736.3163880390897,1.0,Sprayer,OH,3331,2.0,0.0,5.5555555555555545,0,38.909579991481095,0.348108838784731,67
118484.9,4.0,0.1268316546804128,0.9186017358284861,109005.48,707.0168783151738,0.0,Tractor,IN,1119,3.0,1.0,1.0,0,54.7117556243554,0.267408143431702,65
140777.23,6.5,0.22016259543542094,0.7256648596567203,102985.43,640.2359953943701,0.0,Sprayer,MN,1121,1.0,0.0,6.25,0,39.11609504269613,0.39193040535002865,81
235085.9,8.5,0.2383474731383468,0.8184308228619097,107005.25,674.198203971294,1.0,Loader,MO,1112,1.0,0.0,6.25,0,34.76871720789393,0.3888100387225589,72
130401.55,8.0,0.1906486354338733,0.7839167308613425,90166.71,609.5648438330215,0.0,Loader,MN,1111,1.0,0.0,0.0,1,28.86279624049255,0.38292304295288826,77
202063.74,10.666666666666666,0.3973633915488718,0.9888172718438247,61943.97,681.7325402815485,0.0,Loader,IL,1152,2.0,0.0,22.888888888888886,0,49.78020648602264,0.5,77
203434.65,5.0,0.13986796644387633,0.9536662147503152,116293.97,722.733690352927,1.0,Tillage,IA,1111,3.0,0.0,25.0,0,49.25755934682526,0.2613528477502258,69
222237.53,4.666666666666667,0.09256134482895184,0.8475757665788382,139979.79,715.8969971927438,0.0,Loader,WI,1111,1.0,0.0,26.888888888888886,1,39.33243172102389,0.263896481386904,81
92499.97,12.333333333333334,0.0969522685593523,0.9618018979298322,140215.2,704.0701104532583,0.0,Loader,OK,1113,3.0,0.0,20.222222222222225,0,48.15447862527849,0.2506433113087953,62
134199.76,14.5,0.2103548784275146,0.7484634802685384,130885.58,694.6960407837098,0.0,Tractor,MN,1112,1.0,0.0,2.25,1,33.1513022059565,0.3940522740156016,65
264155.65,9.0,0.15699653360694305,1.065135082358154,76303.96,734.0037759120693,1.0,Tillage,IA,1121,3.0,1.0,12.666666666666666,0,64.54973252251924,0.24789706856190455,82
88591.74,8.333333333333334,0.28652800282391755,0.8752426081466744,157469.93,763.1430286630138,0.0,Harvester,IA,1151,0.0,0.0,17.555555555555554,1,22.21315915626545,0.49210168451138664,72
143057.03,12.0,0.22761678482645473,0.9836641002243718,184831.63,689.448578140727,0.0,Sprayer,IL,1121,2.0,0.0,0.0,1,50.2294079288578,0.37715796896873915,83
163828.32,8.0,0.19904133437496055,0.6522639936964948,97223.65,675.6543438267107,1.0,Combine,MN,1121,1.0,0.0,0.0,1,29.605109092251844,0.35983111619045693,65
175825.51,9.5,0.24409826536728643,0.9850815781527307,70998.28,675.6874253190283,0.0,Tractor,SD,3331,1.0,0.0,42.25,0,46.76471141701344,0.4005688425332596,82
186942.2,9.0,0.18855299489258368,0.7837719567519161,210456.84,758.5941804553079,0.0,Harvester,OH,1151,0.0,0.0,1.0,1,21.77925576942386,0.394994483353736,77
65235.06,16.5,0.18535889444714077,0.754320137248137,146426.69,720.5138086948922,0.0,Loader,SD,1151,1.0,0.0,0.25,1,26.71160657643695,0.38193568129426686,62
196854.88,12.666666666666666,0.12712202237142264,1.234688193787116,162917.5,663.6053675778771,0.0,Tillage,IA,1112,3.0,0.0,8.222222222222221,0,72.14550677257647,0.23283100882626973,85
150749.9,3.3333333333333335,0.18189350237722554,0.6547770185929015,129501.7,667.1153183303409,1.0,Harvester,NE,1113,1.0,0.0,6.222222222222222,1,32.225270694311334,0.3374429609886028,88
129721.45,11.5,0.3583812515902499,0.7778896360921127,102000.18,601.715201903502,0.0,Tractor,IL,1111,2.0,0.0,12.25,0,41.26352036613328,0.5,81
304207.58,9.0,0.2000579227697314,0.9894427784103141,112913.03,688.7515258534526,0.0,Harvester,MN,1112,1.0,0.0,0.0,0,43.45923119953929,0.3631394603706528,65
211477.29,11.0,0.1038551189275763,0.6732396941370972,73665.22,760.2985210049485,0.0,Combine,OK,1113,2.0,0.0,0.0,1,49.47067260773511,0.2549137737121061,71
186090.72,15.0,0.2429164851771799,0.816226822761279,77357.43,796.0068764696565,0.0,Sprayer,NE,1121,2.0,1.0,0.0,1,43.34309975146266,0.40623028567425457,79
178599.76,9.666666666666666,0.1504482837987799,1.0150762397926438,48117.26,713.1199169213443,0.0,Harvester,OH,1121,2.0,0.0,32.88888888888889,0,56.54164708310689,0.2873649896325661,59
64129.94,11.5,0.26374655087783155,0.581021459978736,93330.44,643.963149072686,0.0,Tillage,ND,1111,3.0,1.0,2.25,1,46.3488992937355,0.42104875229036054,78
183089.82,2.5,0.21111314214073984,1.2504044022253724,84801.68,677.8098054531981,0.0,Tractor,MN,1112,1.0,0.0,6.25,1,46.8783986343298,0.36735634487208024,76
123192.98,6.0,0.1761683406074184,0.9600508272751419,193610.61,664.8940870676403,0.0,Tractor,IN,1112,1.0,0.0,0.0,1,33.50465803619156,0.35915902453503534,85
73895.08,8.333333333333334,0.0,0.45,65057.88,719.217277572592,1.0,Harvester,KS,1119,3.0,1.0,38.888888888888886,0,55.16613074998814,0.10966773850002373,66
184193.94,11.0,0.25086029017623346,0.9402540832407027,107702.27,569.410308733757,0.0,Combine,NE,1121,3.0,0.0,0.0,0,64.64777553416053,0.3715647391079124,71
94609.87,5.0,0.12959660843823956,1.0361995936947126,93164.68,646.0364944621265,1.0,Combine,OH,1112,5.0,1.0,16.0,0,68.8508921289816,0.21189482418027636,93
211816.57,11.0,0.3045594491879197,0.7888115147251835,145887.44,668.7903510162262,0.0,Planter,MN,1119,1.0,0.0,9.0,0,34.755663035285984,0.4850481231173478,90
206985.55,5.0,0.12198596867367695,0.9197978284182786,162484.57,720.066482976745,0.0,Loader,WI,1113,2.0,0.0,0.0,1,47.36844755726684,0.27724907355914324,72
179149.8,5.0,0.31036089031085423,0.9266505771310147,56665.61,671.1816215474769,0.0,Tractor,KS,4238,3.0,1.0,0.0,0,70.83971379430065,0.41868146272225293,82
135596.21,8.0,0.14426783992905157,1.0315691204010724,140866.55,630.4495264886798,0.0,Sprayer,ND,1121,4.0,1.0,0.0,0,65.09722387423115,0.26407339218058923,64
182140.47,10.333333333333334,0.24034330605766224,1.092280805749457,41703.42,629.3824633905061,1.0,Harvester,SD,1121,6.0,1.0,6.888888888888888,0,98.75444397225422,0.2628344181131538,75
125802.85,2.0,0.10902880809121578,0.9237913837549709,140563.02,673.0914439995889,0.0,Tillage,MN,1119,2.0,0.0,0.0,1,41.47033427223499,0.2760881395467458,76
154733.88,13.5,0.2590096863036808,1.1288537156334806,206914.76,791.7969498860198,1.0,Tractor,NE,1112,3.0,0.0,6.25,1,56.79158806553,0.36542651017262084,73
161269.94,6.0,0.03258474190555688,0.6614028197952757,180752.83,679.439023236268,1.0,Combine,MO,1152,2.0,0.0,4.666666666666667,0,44.737297971636735,0.16311014596228343,72
86179.56,9.0,0.2169900176266538,1.055444044890152,151128.27,810.1764214518078,0.0,Sprayer,OH,1113,1.0,0.0,0.0,1,48.12918257143181,0.3707316524837902,67
194575.9,8.0,0.19280213676504798,0.9953413241654755,73876.7,632.3274595344824,0.0,Planter,WI,1111,2.0,0.0,0.0,0,54.03592888198112,0.33473027900108576,68
73012.57,5.0,0.1732950158673655,0.7474723197744049,162141.06,651.5680119651852,0.0,Sprayer,ND,1111,0.0,0.0,0.0,0,25.53835375922007,0.37221830834892533,69
78095.08,10.0,0.18044362624396815,0.8290967651534374,129602.34,723.9247809829379,1.0,Sprayer,WI,1121,1.0,0.0,4.0,1,28.86654821152308,0.342710529820922,79
198114.13,11.5,0.07134235513253755,0.8047508444697454,99918.46,781.5718568144973,0.0,Harvester,IN,3331,2.0,0.0,30.25,1,41.86779605634865,0.23760676301984024,70
152369.24,10.333333333333334,0.08049534234522338,0.8540288118663542,161790.6,639.5235554420367,0.0,Tractor,ND,1152,3.0,0.0,6.888888888888888,0,53.224043836063366,0.22404725467309664,86
144810.88,12.666666666666666,0.17015728756723134,1.1901561810590517,141690.18,770.1782682091272,0.0,Harvester,ND,1112,3.0,1.0,4.222222222222222,0,65.77855549767962,0.2886001765718721,87
226566.88,6.333333333333333,0.3458490934892855,1.0384552513766616,87642.22,589.0622357955232,0.0,Sprayer,IA,3331,2.0,0.0,22.88888888888889,0,52.94202050819047,0.48996505247290456,73
111138.34,7.333333333333333,0.16332075939267723,0.762517962414293,130905.7,690.5135194832058,1.0,Harvester,MO,1112,2.0,1.0,14.888888888888888,1,49.05637957468334,0.2852080002433106,78
266334.11,8.0,0.2889981685307875,1.1117196000889118,111124.11,621.5686766626521,0.0,Planter,IL,1152,2.0,0.0,64.0,0,52.197579117625715,0.43460301029553605,71
185451.62,8.0,0.19831186344290122,0.8062631928937597,40000.0,716.2369319974551,0.0,Tillage,MN,1113,1.0,0.0,0.0,1,30.875384216320786,0.3865610950102597,74
130526.61,9.0,0.0729024007954707,0.5262233647235766,118517.69,587.5117268339914,0.0,Tillage,NE,4238,2.0,0.0,9.0,0,56.2679516377691,0.2103664975199325,60
183874.01,7.666666666666667,0.1884309492745892,0.8103969443521091,115932.36,699.6150629861444,0.0,Sprayer,WI,3331,0.0,0.0,11.555555555555557,1,16.258311846716808,0.4059143255811556,66
141180.37,8.0,0.18470956135773095,0.7296315480073534,78215.0,699.3513372840014,0.0,Sprayer,IA,1111,0.0,0.0,25.0,1,26.981001670816152,0.38074755801609866,72
174708.03,10.333333333333334,0.08907120585844706,0.9179200379904316,194042.47,734.5057102519245,0.0,Loader,ND,1112,3.0,0.0,17.555555555555557,0,57.104054797448235,0.2248630962635506,60
75690.82,6.0,0.10181901952019173,0.5842627791664441,180329.88,678.5270551081649,0.0,Tractor,SD,1152,2.0,1.0,0.0,1,33.8482077742433,0.28412260397170513,72
269040.81,7.0,0.29788713425390206,0.8802333171755993,116679.34,646.4587161489882,1.0,Combine,NE,4238,3.0,1.0,4.0,0,45.91881023155313,0.4260495137907958,65
160005.5,9.0,0.2359124844052097,0.6536711545033534,197524.3,693.5524311318771,0.0,Combine,WI,4238,0.0,0.0,16.0,1,17.55558335096832,0.4508013177032731,71
61546.66,8.333333333333334,0.17724537140105512,0.9548198745879611,98980.65,736.4513972844063,1.0,Harvester,ND,3331,2.0,0.0,22.222222222222218,1,51.234502319225584,0.2947763667626039,87
289880.91,12.0,0.2344088789365326,1.1808018211413844,115902.2,569.2648939412785,0.0,Harvester,SD,3331,3.0,0.0,4.0,0,63.36152453177691,0.3576858298729788,76
200925.55,10.0,0.053098634855347215,0.9414743913089526,164199.38,710.1190403201533,1.0,Tractor,SD,1111,4.0,1.0,12.666666666666666,0,67.60682285862111,0.13788498913810499,71
207244.54,5.0,0.2582855218588901,0.8836915415229402,119240.95,673.615042714308,1.0,Tractor,MN,1151,1.0,0.0,4.0,1,34.644432454123645,0.4089966569506428,76
115530.39,14.333333333333334,0.3045014975594888,0.8495183487361542,79068.18,695.02115746965,1.0,Planter,KS,1121,2.0,0.0,5.5555555555555545,0,34.42155947213807,0.45565837861521263,82
244420.98,5.333333333333333,0.12576361787311574,0.7655354401495646,191669.8,795.2902002381398,1.0,Harvester,MO,3331,2.0,0.0,38.22222222222223,1,35.396511875102284,0.27497059412291114,78
127014.81,4.0,0.39426513123566775,0.9850242627937265,116959.11,751.3471464703321,0.0,Harvester,WI,1152,1.0,0.0,0.0,1,30.081271306902423,0.5,67
292792.03,7.0,0.14953221183950755,1.0786215768482519,129043.06,623.5338862252672,0.0,Sprayer,KS,4238,3.0,0.0,36.0,0,57.58503076662318,0.28436215030626116,78
88204.58,11.0,0.16656294577848302,0.996057694523138,142168.5,702.931253489254,1.0,Tillage,OH,1119,3.0,0.0,36.0,1,51.839406753988996,0.282884132270505,82
159418.47,4.666666666666667,0.14078994199621986,1.0297296613773483,135180.16,758.1838798888018,0.0,Sprayer,IA,1111,2.0,0.0,6.888888888888889,0,52.55642785887667,0.2856770862784665,78
222363.92,7.333333333333333,0.09419166777196018,0.7493444723512194,40000.0,615.9408932776222,1.0,Tractor,WI,1151,4.0,0.0,26.888888888888886,0,67.00039497946442,0.18019087781303136,74
94235.47,5.666666666666667,0.0,0.886379511347139,101594.6,685.0340513557513,0.0,Planter,KS,3331,1.0,0.0,29.555555555555554,1,36.760910157618596,0.17647817968476281,83
69438.19,10.5,0.260248699854685,0.7158964702609174,42685.39,758.2900494594307,0.0,Sprayer,IL,1121,2.0,0.0,42.25,1,46.11358742576157,0.41802152500316186,80
333341.48,7.0,0.23989522016562698,1.1078698451467477,40000.0,725.271704311653,0.0,Tractor,MN,1113,2.0,0.0,12.666666666666666,1,59.37047272033376,0.37115427472495943,85
291859.36,8.5,0.05779005571925991,0.9426958177373583,98056.55,739.2210230297087,1.0,Sprayer,KS,1119,3.0,0.0,6.25,0,47.05657897443009,0.18367689777039972,78
166900.62,6.0,0.2508509741770067,0.6910765312237079,141623.77,773.0437440017407,1.0,Sprayer,KS,1151,1.0,0.0,0.0,1,33.909680993637345,0.40303161218973194,73
110355.45,8.0,0.398820733762857,0.8562792718681135,211432.54,636.1972723332366,1.0,Harvester,IN,4238,2.0,0.0,34.666666666666664,1,42.17714899847832,0.5,78
115629.41,12.5,0.16910868785541786,0.9740248384902044,108714.26,722.8320243519886,0.0,Harvester,IA,1113,2.0,0.0,2.25,1,43.647212468799864,0.3318142629178181,67
110966.19,5.333333333333333,0.02517345242063887,1.048398482583727,100548.42,580.5053402681801,0.0,Tractor,WI,1121,3.0,0.0,11.555555555555557,0,59.834906013098696,0.15550364039444148,70
